steam_id,country
76561198058620780,CU
76561198060709137,CU
76561198199234187,CU
76561198012413572,CU
76561198045796000,CU
76561198055295994,CU
76561198041813690,CU
76561198396542783,CU
76561198880625596,CU
76561198075078964,CU
76561198201887478,CU
76561198253803204,CU
76561198847230656,CU
76561197966420845,CU
76561198233478144,CU
76561198224185260,CU
76561198375280566,CU
76561199045714815,CU
76561198198084046,CU
76561199174301499,CU
76561198069688832,CU
76561197988620827,CU
76561198283339745,CU
76561198138830959,CU
76561198062309245,CU
76561198336458116,CU
76561198031838348,CU
76561198294165890,CU
76561197961665708,CU
76561198296821905,CU
76561198285639252,CU
76561198154857528,CU
76561198083625927,CU
76561198124340990,CU
76561198211986052,CU
76561198355693891,CU
76561198315158053,CU
76561198187229937,CU
76561198115746947,CU
76561198978470658,CU
76561198029309135,CU
76561198104135335,CU
76561198031983199,CU
76561197995203358,CU
76561198170524306,CU
76561198984655849,CU
76561198128417220,CU
76561198289556066,CU
76561198065434097,CU
76561197996354732,CU
76561198170506101,CU
76561198338613660,CU
76561198237306342,CU
76561198198834022,CU
76561198160569012,CU
76561198044829359,CU
76561198250297878,CU
76561198238900332,CU
76561198353323931,CU
76561198072885387,CU
76561198014094752,CU
76561198064762135,CU
76561198828920268,CU
76561198394377154,CU
76561198303237920,CU
76561198075099857,CU
76561198167162627,CU
76561198147107860,CU
76561198114100311,CU
76561198103203965,CU
76561198219018365,CU
76561198871948692,CU
76561198009748364,CU
76561198204789480,CU
76561198217547080,CU
76561198138907345,CU
76561198119547334,CU
76561198798821055,CU
76561198872116555,CU
76561198138239531,CU
76561198112490118,CU
76561198134679599,CU
76561198012827386,CU
76561198076108607,CU
76561197996037566,CU
76561198421674529,CU
76561198273105342,CU
76561198142550694,CU
76561198119564830,CU
76561197982505389,CU
76561198819194654,CU
76561197966662844,CU
76561198828966133,CU
76561198035698109,CU
76561198826836710,CU
76561199199217894,CU
76561198280270971,CU
76561198843943501,CU
76561198034876101,CU
76561198889460332,CU
76561198195454670,CU
76561198164459412,CU
76561198018307692,CU
76561198070686374,DO
76561198131448943,DO
76561198158623484,DO
76561198327927925,DO
76561198130774198,DO
76561198196125825,DO
76561198129608610,DO
76561198854277601,DO
76561198353724492,DO
76561198152477657,DO
76561198313990536,DO
76561198072104123,DO
76561198134287306,DO
76561198054804873,DO
76561198144347743,DO
76561198091258987,DO
76561198082884211,DO
76561198026165873,DO
76561198123167134,DO
76561198165864502,DO
76561198103270640,DO
76561198123978186,DO
76561198317152497,DO
76561198062697070,DO
76561198337397816,DO
76561198130821222,DO
76561198247384370,DO
76561198197448047,DO
76561198112026007,DO
76561198060003281,DO
76561198150399228,DO
76561198335727108,DO
76561198045996535,DO
76561198048888204,DO
76561198241781484,DO
76561198824917735,DO
76561198015620392,DO
76561198840802161,DO
76561198097142922,DO
76561198240305680,DO
76561198333979072,DO
76561198282638314,DO
76561197971103801,DO
76561198332261218,DO
76561198298104975,DO
76561198128830579,DO
76561198145854909,DO
76561198060712765,DO
76561198274916023,DO
76561198441686070,DO
76561198374511005,DO
76561199001243604,DO
76561198317715509,DO
76561198170152463,DO
76561198314313874,DO
76561198103047804,DO
76561198262567308,DO
76561198076702765,DO
76561198066494069,DO
76561198132906982,DO
76561198315794961,DO
76561198077709966,DO
76561198364730067,DO
76561198803835298,DO
76561198095449555,DO
76561198023602144,DO
76561198359712806,DO
76561198044174049,DO
76561198139404781,DO
76561197970082475,DO
76561198848558902,DO
76561198116396178,DO
76561198273277128,DO
76561198202229556,DO
76561197976597168,DO
76561198376976708,DO
76561198033279137,DO
76561198058512131,DO
76561198885572020,DO
76561198318473221,DO
76561198443732369,DO
76561198151287756,DO
76561198078282740,DO
76561198203674735,DO
76561198057143784,DO
76561198815946891,DO
76561198000692184,DO
76561197978201292,DO
76561198157725308,DO
76561198836198235,DO
76561198246636968,DO
76561198009586584,DO
76561198154692774,DO
76561198116056778,DO
76561198163628284,DO
76561198121190225,DO
76561199070304634,DO
76561198280053704,DO
76561198029983837,DO
76561199026645208,DO
76561198199469331,DO
76561198025564579,DO
76561198099454871,DO
76561198425755592,DO
76561198155680379,DO
76561198166946374,DO
76561198096187303,DO
76561198077782486,DO
76561198381833214,DO
76561198124336376,DO
76561198449766324,DO
76561198158033192,DO
76561198172500675,DO
76561198024750568,DO
76561198084314709,DO
76561198279977861,DO
76561198116164765,DO
76561198869707298,DO
76561198096542019,DO
76561198130880248,DO
76561198124559282,DO
76561198069992654,DO
76561198113536905,DO
76561198390612351,DO
76561198130505633,DO
76561198105322212,DO
76561197976846778,DO
76561198133155095,DO
76561198335895794,DO
76561198419440599,DO
76561198880800655,DO
76561198089950165,DO
76561198070369211,DO
76561198300004557,DO
76561198005269104,DO
76561198348821229,DO
76561198145506778,DO
76561198274249832,DO
76561198148890624,DO
76561198060142913,DO
76561198347663598,DO
76561198389709434,DO
76561198259806891,DO
76561198871560824,DO
76561198058519925,DO
76561198362594635,DO
76561198077687389,DO
76561198984640898,DO
76561198219240275,DO
76561198076530307,DO
76561197964795393,DO
76561198825299271,DO
76561198038313314,DO
76561198146037757,DO
76561198078629595,DO
76561198074322023,DO
76561198428836485,DO
76561198350996123,DO
76561197960338329,DO
76561198209476015,DO
76561198023068099,DO
76561198369824938,DO
76561198842144820,DO
76561198188010341,DO
76561198332408875,DO
76561198264414306,DO
76561198979255931,DO
76561198346473659,DO
76561198118121973,DO
76561198122579380,DO
76561198034213067,DO
76561198119197408,DO
76561198209059508,DO
76561198114188425,DO
76561198842964710,DO
76561198179784677,DO
76561198298488595,DO
76561198004110834,DO
76561198071236164,DO
76561198085836939,DO
76561198841976554,DO
76561198378947968,DO
76561198124018255,DO
76561198094541334,DO
76561197993526180,DO
76561198370568839,DO
76561198047827320,DO
76561198085131852,DO
76561198218306283,DO
76561198120737531,DO
76561198815930026,DO
76561199086889297,DO
76561198370628857,DO
76561197960460763,DO
76561198405846922,DO
76561198405625906,DO
76561198141399687,DO
76561198135992634,DO
76561198043264706,DO
76561198337911826,DO
76561198401328342,DO
76561199004970514,DO
76561198041822249,DO
76561198049316414,DO
76561197991577283,DO
76561199046933998,DO
76561198846128612,DO
76561198124422693,DO
76561198241370022,DO
76561198226397360,DO
76561198950905086,DO
76561197968895635,DO
76561198872527808,DO
76561197966543007,DO
76561199103214757,DO
76561198310397588,DO
76561198109222618,DO
76561198448168741,DO
76561198007131938,DO
76561198046030064,DO
76561198158091516,DO
76561198382636999,DO
76561198272354723,DO
76561198026302429,DO
76561198267470308,DO
76561198019438268,DO
76561198873574746,DO
76561198800636954,DO
76561198849697730,DO
76561198449480865,DO
76561198868653912,DO
76561198979462513,DO
76561198249815328,DO
76561198871993729,DO
76561198444423338,DO
76561199178287915,DO
76561198796679031,DO
76561197988117464,DO
76561198132867322,DO
76561198203305493,DO
76561198110498362,DO
76561198432788178,DO
76561198090989539,DO
76561198426110146,DO
76561198077860524,DO
76561198090885494,DO
76561198851961258,DO
76561199160413080,DO
76561198085106487,DO
76561198132715272,DO
76561198133107949,EC
76561198861550811,EC
76561198145223627,EC
76561198101774749,EC
76561198826923201,EC
76561198199204853,EC
76561198069055720,EC
76561198069153833,EC
76561198029857699,EC
76561198160957298,EC
76561197991248680,EC
76561198146731338,EC
76561198034558991,EC
76561198076879262,EC
76561198114686272,EC
76561198945581991,EC
76561198039765822,EC
76561198035861508,EC
76561198128217547,EC
76561198012829492,EC
76561198086146121,EC
76561197964576864,EC
76561198099625528,EC
76561198151111801,EC
76561198024095709,EC
76561198023187057,EC
76561198080727796,EC
76561198075022902,EC
76561198126663959,EC
76561198096115711,EC
76561198027868963,EC
76561198084853374,EC
76561198325609943,EC
76561198190630401,EC
76561198113220510,EC
76561198068666774,EC
76561198805902054,EC
76561198143171296,EC
76561198053659019,EC
76561198023732141,EC
76561198160676315,EC
76561198020927858,EC
76561198081999725,EC
76561198078559202,EC
76561198094328749,EC
76561198089252847,EC
76561198152427063,EC
76561198321300946,EC
76561198002496550,EC
76561198162207640,EC
76561198120627836,EC
76561198176355689,EC
76561198142396242,EC
76561198062414348,EC
76561198268021026,EC
76561198277333176,EC
76561198069373599,EC
76561198119468071,EC
76561198397814364,EC
76561198100688578,EC
76561198158362811,EC
76561198074304563,EC
76561198097058256,EC
76561198067357537,EC
76561198234354756,EC
76561198399233526,EC
76561198134933819,EC
76561198432691375,EC
76561198176940454,EC
76561198399022397,EC
76561198126763142,EC
76561198130507050,EC
76561198407745402,EC
76561198149390672,EC
76561198079593460,EC
76561198089143629,EC
76561198149945127,EC
76561198059014113,EC
76561198193653774,EC
76561198205997251,EC
76561198077368117,EC
76561198026184796,EC
76561198972481483,EC
76561198229212160,EC
76561198238373762,EC
76561198134165842,EC
76561198095295171,EC
76561198335198473,EC
76561198245337826,EC
76561198110552532,EC
76561198047911872,EC
76561198027102774,EC
76561198190152059,EC
76561198282628547,EC
76561198016664455,EC
76561198423822900,EC
76561198060140920,EC
76561198078378626,EC
76561198172770717,EC
76561198077403679,EC
76561198141808621,EC
76561198123437921,EC
76561198107217737,EC
76561198097083439,EC
76561197960329350,EC
76561198126820857,EC
76561198288574386,EC
76561198112421559,EC
76561198068309835,EC
76561198021488892,EC
76561198075158895,EC
76561198816412587,EC
76561198150351234,EC
76561198083879186,EC
76561198399253273,EC
76561198084808999,EC
76561198104590060,EC
76561198365100349,EC
76561198020206196,EC
76561198210439880,EC
76561198153310281,EC
76561198321890201,EC
76561198151610311,EC
76561198029808245,EC
76561198282999409,EC
76561198247561980,EC
76561198089519408,EC
76561198053277618,EC
76561198122550092,EC
76561198081501354,EC
76561198135505610,EC
76561198056304625,EC
76561198061354208,EC
76561198008949228,EC
76561198095320867,EC
76561198018273720,EC
76561198082757834,EC
76561198324398574,EC
76561198158598392,EC
76561198353626628,EC
76561198095584568,EC
76561198350239070,EC
76561198074322958,EC
76561198086295774,EC
76561198096228293,EC
76561198074185366,EC
76561198098105662,EC
76561198393139742,EC
76561198971220987,EC
76561198310962206,EC
76561198254195925,EC
76561197991911881,EC
76561198140189056,EC
76561198005121263,EC
76561198143049815,EC
76561198166255233,EC
76561198814399649,EC
76561198115175621,EC
76561198800503725,EC
76561198052499297,EC
76561198084756537,EC
76561198146771264,EC
76561197991261889,EC
76561198051710384,EC
76561198123490562,EC
76561198083327180,EC
76561198358184849,EC
76561198291111174,EC
76561198124605877,EC
76561198145344506,EC
76561198298523102,EC
76561198108754473,EC
76561198149750918,EC
76561198133211816,EC
76561198297595489,EC
76561198098581793,EC
76561198272124693,EC
76561198877350227,EC
76561198014146404,EC
76561198049948401,EC
76561198132001817,EC
76561198283901575,EC
76561198015392297,EC
76561198390449476,EC
76561198064969132,EC
76561198012250875,EC
76561198330244902,EC
76561198125367737,EC
76561198097029877,EC
76561198145301182,EC
76561198072937743,EC
76561198181892311,EC
76561198112041011,EC
76561198090075668,EC
76561198075473685,EC
76561198259819524,EC
76561198250048290,EC
76561198263355640,EC
76561198030340105,EC
76561198162410542,EC
76561198156846347,EC
76561198105348174,EC
76561198334775910,EC
76561198141431853,EC
76561198051701050,EC
76561198083483881,EC
76561198077081579,EC
76561198125135557,EC
76561198097888869,EC
76561198195644785,EC
76561198798173824,EC
76561198157367393,EC
76561199016212399,EC
76561198838260935,EC
76561199000592319,EC
76561198178142063,EC
76561198097358495,EC
76561198089071762,EC
76561198067624264,EC
76561198393770779,EC
76561198072500409,EC
76561198049127486,EC
76561198242527616,EC
76561198124973089,EC
76561198051700219,EC
76561198304350915,EC
76561199209898005,EC
76561198084642357,EC
76561198083965961,EC
76561198076472906,EC
76561198093247037,EC
76561198391571705,EC
76561198059717554,EC
76561198093317224,EC
76561198025208072,EC
76561198094832004,EC
76561198330613588,EC
76561198200137097,EC
76561198079001395,EC
76561198124808910,EC
76561198110043941,EC
76561198054487087,EC
76561198163421270,EC
76561198335777818,EC
76561198074021215,EC
76561198346401934,EC
76561198135537724,EC
76561198043891010,EC
76561198118681124,EC
76561198129821396,EC
76561198291217199,GT
76561198080703143,GT
76561198072530053,GT
76561197978396568,GT
76561197960426553,GT
76561199013638934,GT
76561198091088908,GT
76561198165545751,GT
76561198067310875,GT
76561199008924405,GT
76561198074960259,GT
76561198057260257,GT
76561198004533459,GT
76561198139905969,GT
76561198023813572,GT
76561199002729201,GT
76561198271120608,GT
76561197988791945,GT
76561198052895946,GT
76561198847562538,GT
76561198098004115,GT
76561198112131252,GT
76561198011328828,GT
76561198413799365,GT
76561198842950682,GT
76561198043110128,GT
76561198052942025,GT
76561198045864889,GT
76561197967378597,GT
76561198089075474,GT
76561198068740665,GT
76561198207423257,GT
76561198059747612,GT
76561198299886571,GT
76561198322156330,GT
76561198131975184,GT
76561198038394630,GT
76561198081650501,GT
76561198195002765,GT
76561198203047741,GT
76561197979877636,GT
76561198192224383,GT
76561198282113805,GT
76561198072418755,GT
76561198033743252,GT
76561198010746170,GT
76561198283015647,GT
76561198353343676,GT
76561198328166342,GT
76561197960362443,GT
76561198033023229,GT
76561198102799098,GT
76561198053403315,GT
76561198212330420,GT
76561198149637281,GT
76561198065602950,GT
76561198168222303,GT
76561198076869733,GT
76561198130927246,GT
76561198097247166,GT
76561198071433300,GT
76561198115030510,GT
76561198157749025,GT
76561198047584870,GT
76561198254479564,GT
76561198084709049,GT
76561198308778606,GT
76561198134545098,GT
76561198086017817,GT
76561198246421000,GT
76561198345801680,GT
76561198450304850,GT
76561198059525953,GT
76561198350613655,GT
76561198130683905,GT
76561198041805290,GT
76561198071323506,GT
76561197988575992,GT
76561198062435845,GT
76561198057132227,GT
76561198358119440,GT
76561198032215614,GT
76561198076224327,GT
76561198085187449,GT
76561198173804733,GT
76561197961540458,GT
76561197998486592,GT
76561198265487421,GT
76561198045976644,GT
76561198014830851,GT
76561198039741799,GT
76561198268485195,GT
76561198307239535,GT
76561198278617061,GT
76561198071754517,GT
76561198407072440,GT
76561198076345510,GT
76561198355096534,GT
76561198256957964,GT
76561198044213430,GT
76561198166982558,GT
76561198861985077,GT
76561198237489544,GT
76561198013783690,GT
76561198096141989,GT
76561198132099418,GT
76561198372621638,GT
76561199012967511,GT
76561198206947411,GT
76561198273012785,GT
76561198280284087,GT
76561198059311820,GT
76561198430311110,GT
76561198190224009,GT
76561198843141577,GT
76561198165024497,GT
76561198118735123,GT
76561198816075465,GT
76561198379253591,GT
76561198071579564,GT
76561198047705038,GT
76561198302541874,GT
76561198254113574,GT
76561198344592208,GT
76561198359362546,GT
76561198084198747,GT
76561198157836904,GT
76561198116394159,GT
76561198161317527,GT
76561198079093164,GT
76561198228341032,GT
76561198069289498,GT
76561198981116437,GT
76561198110785279,GT
76561198873241733,GT
76561198015970416,GT
76561198852677364,GT
76561198086798071,GT
76561198219278519,GT
76561198057637453,GT
76561198414182483,GT
76561198297371473,GT
76561198076273481,GT
76561198122063829,GT
76561198289356908,GT
76561198155739495,GT
76561198004362270,GT
76561199148947024,GT
76561198129955150,GT
76561198348017574,GT
76561198152469478,GT
76561198101504066,GT
76561198262739102,GT
76561198301275513,GT
76561198194133911,GT
76561198221730152,GT
76561197965654586,GT
76561198845963235,GT
76561198379774130,GT
76561198101165056,GT
76561198297276867,GT
76561198447074943,GT
76561198869930995,GT
76561198150527660,GT
76561198066376851,GT
76561198002423134,GT
76561198085081712,GT
76561198385181859,GT
76561198870528426,GT
76561198054915862,GT
76561198177266002,GT
76561198114155696,GT
76561198099284227,GT
76561198157973817,GT
76561198219582339,GT
76561198066521885,GT
76561198380782214,GT
76561198069685723,GT
76561198806628516,GT
76561198382692116,GT
76561198410601032,GT
76561198038868249,GT
76561199123097581,GT
76561198238661784,GT
76561198149868923,GT
76561198157592186,GT
76561198806780000,GT
76561199123138645,GT
76561198352935265,GT
76561198050305569,GT
76561198322851695,GT
76561198258434439,GT
76561198274785172,GT
76561199080175455,GT
76561198335956552,GT
76561197994291333,GT
76561198269030050,GT
76561198188461649,GT
76561198115904623,GT
76561198284492905,GT
76561198095645029,GT
76561198306074290,GT
76561198263354675,GT
76561198223138828,GT
76561198145075886,GT
76561198112409647,GT
76561198074451555,GT
76561198032781118,GT
76561199014974899,GT
76561198151667117,GT
76561199096345049,GT
76561198323587627,GT
76561198075914421,GT
76561198139360151,GT
76561198271144871,GT
76561198151520886,GT
76561198062710069,GT
76561198989927612,GT
76561198130603181,GT
76561198144259874,GT
76561198072688766,GT
76561198017116972,GT
76561198369185774,GT
76561199144323784,GT
76561198330046440,GT
76561198024081452,GT
76561198346145685,GT
76561198277549732,GT
76561198061101163,GT
76561198321308574,GT
76561198090215149,GT
76561198385421662,GT
76561198158005698,GT
76561198194193487,GT
76561198841688461,GT
76561198267409871,GT
76561198130666522,GT
76561198144878042,GT
76561198988881961,GT
76561198251692912,GT
76561198287915635,GT
76561198116078089,GT
76561198146761346,GT
76561198046761854,GT
76561198164105867,GT
76561198071115302,GT
76561198083300081,GT
76561198131156361,GT
76561198067031290,GT
76561198290491939,GT
76561198118891321,HN
76561198058365245,HN
76561198099198079,HN
76561198065140077,HN
76561198072938488,HN
76561198893322867,HN
76561198003766205,HN
76561198068777373,HN
76561198035080588,HN
76561198159707326,HN
76561198136087882,HN
76561198313111274,HN
76561198151010365,HN
76561198965590273,HN
76561198117617566,HN
76561198079212375,HN
76561197998865607,HN
76561198260721660,HN
76561198076980650,HN
76561198151814477,HN
76561198284469975,HN
76561198089573892,HN
76561198257589239,HN
76561198218410273,HN
76561198269284424,HN
76561198261814067,HN
76561198135506921,HN
76561198007390756,HN
76561198160043020,HN
76561198246955244,HN
76561198039844126,HN
76561198152335745,HN
76561198058576800,HN
76561198018456261,HN
76561198206599223,HN
76561198145195271,HN
76561198998060208,HN
76561198348421971,HN
76561198383787087,HN
76561198119468837,HN
76561198253735282,HN
76561198093714956,HN
76561198079490563,HN
76561198069227791,HN
76561198218290527,HN
76561198018258895,HN
76561198191290258,HN
76561197982767055,HN
76561198009799606,HN
76561199156400883,HN
76561198020040531,HN
76561198270943209,HN
76561198296519095,HN
76561198104707075,HN
76561198022474743,HN
76561198252204698,HN
76561198928169711,HN
76561198120909428,HN
76561198241487886,HN
76561198086247757,HN
76561199080331726,HN
76561198242988420,HN
76561197985613574,HN
76561199099661301,HN
76561198140807930,HN
76561198098544325,HN
76561198142785755,HN
76561198202114072,HN
76561198248633414,HN
76561198095580942,HN
76561198269415906,HN
76561198143278513,HN
76561198188452843,HN
76561198102496454,HN
76561198078415640,HN
76561198116748974,HN
76561199024860101,HN
76561198041312460,HN
76561198160004284,HN
76561198132914157,HN
76561199018548689,HN
76561198801402685,HN
76561198082201297,HN
76561198096153928,HN
76561198357786791,HN
76561198163218549,HN
76561198372233248,HN
76561198149131272,HN
76561197997298492,HN
76561199135313997,HN
76561197991008323,HN
76561198007923354,HN
76561198073156838,HN
76561198128344585,HN
76561198026782192,HN
76561197981476135,HN
76561198247246578,HN
76561198875454987,HN
76561198433902960,HN
76561198092235511,HN
76561198268768913,HN
76561198329922924,HN
76561199067081945,HN
76561198075067832,HN
76561198327994714,HN
76561198223068312,HN
76561198075489584,HN
76561198066084748,HN
76561198069046514,HN
76561198982446625,HN
76561198256859986,HN
76561199109394285,HN
76561198129508649,HN
76561198047040436,HN
76561198359807541,HN
76561198359502034,HN
76561198020137621,HN
76561198389760047,HN
76561198323379106,HN
76561198030984871,HN
76561198011671663,HN
76561198227707124,HN
76561198399513786,HN
76561198058071290,HN
76561198867426169,HN
76561198211142597,HN
76561198334484858,HN
76561198087131271,HN
76561198332453734,HN
76561198358216799,HN
76561198054378883,HN
76561198353801289,HN
76561198085753509,HN
76561198052412349,HN
76561198351967339,HN
76561198260463497,HN
76561198214779185,HN
76561198368701754,HN
76561198357884330,HN
76561198059534431,HN
76561198107013907,HN
76561198254405015,HN
76561198294162409,HN
76561198069743327,HN
76561198987441044,HN
76561198144310133,HN
76561198081007506,HN
76561199139837043,HN
76561198056841328,HN
76561198062226898,HN
76561198371388631,HN
76561198416669994,HN
76561198054453356,HN
76561198058326863,HN
76561198348665651,HN
76561198269290626,HN
76561198398337621,HN
76561198312565625,HN
76561198293172029,HN
76561198311026838,HN
76561198290212499,HN
76561198414693261,HN
76561198277143865,HN
76561198367564255,HN
76561198138579296,HN
76561198443665499,HN
76561198231515784,HN
76561198374887179,HN
76561198092533452,HN
76561198174658426,HN
76561198300370684,HN
76561198260623439,HN
76561198883498271,HN
76561198360480254,HN
76561198029424195,HN
76561198159969348,HN
76561198342917464,HN
76561198000191748,HN
76561199000488722,HN
76561198275448140,HN
76561198025418952,HN
76561197978242267,HN
76561198189209145,HN
76561198305056791,HN
76561198799913073,HN
76561198279884461,HN
76561199099766980,HN
76561198023595453,HN
76561198804757721,HN
76561198802124395,HN
76561198862013899,HN
76561198119305852,HN
76561198993198739,HN
76561199056238277,HN
76561198139230621,HN
76561198157695568,HN
76561198046277750,HN
76561198303050309,HN
76561198864749104,HN
76561198136625024,HN
76561198081339444,HN
76561198377419073,HN
76561198846478905,HN
76561198118635726,HN
76561199105306475,HN
76561198126449493,HN
76561198209731933,HN
76561199125933355,HN
76561198048453778,HN
76561198257227322,HN
76561198090275417,HN
76561198122152405,HN
76561198109429669,HN
76561198889125326,HN
76561199027680467,HN
76561198417266888,HN
76561198446760735,HN
76561198982915430,HN
76561198149753534,HN
76561198182577618,HN
76561198047094611,HN
76561198038652288,HN
76561198228840280,HN
76561198843941967,HN
76561198038263508,HN
76561199026498229,HN
76561198312684610,HN
76561198315059009,HN
76561198238194130,HN
76561198283399091,HN
76561198207375449,HN
76561198347325973,HN
76561198054086393,HN
76561198421402634,HN
76561198202162285,HN
76561198136419755,HN
76561198871958904,HN
76561198355500144,HN
76561198200536129,HN
76561198158490802,HN
76561198060258365,HN
76561198076578647,HN
76561198078674964,HN
76561199220892056,HN
76561198420725303,HN
76561198004548876,HN
76561198368534843,HN
76561198856357208,HN
76561199050934389,HN
76561198245055284,HN
76561198258194935,MX
76561198019051923,MX
76561198063536708,MX
76561198447765543,MX
76561197964814160,MX
76561198023234909,MX
76561197964247435,MX
76561198137755376,MX
76561198091361388,MX
76561198023282990,MX
76561198115651695,MX
76561198077995591,MX
76561198098026338,MX
76561197972676539,MX
76561198063512395,MX
76561198153631140,MX
76561198080492951,MX
76561198067494486,MX
76561197961048460,MX
76561198146684277,MX
76561198141158955,MX
76561198055646940,MX
76561198173044893,MX
76561198040595927,MX
76561198025759885,MX
76561198300977728,MX
76561198151225425,MX
76561198236856318,MX
76561198142895309,MX
76561198018266806,MX
76561198267474601,MX
76561198062867336,MX
76561198119557042,MX
76561198286522799,MX
76561198171097381,MX
76561198094726738,MX
76561199221665640,MX
76561198069356336,MX
76561198074376661,MX
76561198029273397,MX
76561198834513898,MX
76561198216410293,MX
76561198161464100,MX
76561197999825772,MX
76561198028933790,MX
76561198344406974,MX
76561198137532237,MX
76561198064026325,MX
76561198138728794,MX
76561198087477313,MX
76561198033105432,MX
76561198418302933,MX
76561198104770408,MX
76561198136662317,MX
76561198403462186,MX
76561198168906031,MX
76561198070692976,MX
76561198182148385,MX
76561198037926325,MX
76561198168525783,MX
76561198340293911,MX
76561198089514448,MX
76561198249855320,MX
76561198156470032,MX
76561198167173433,MX
76561198012854321,MX
76561197982569975,MX
76561198186404866,MX
76561198072685778,MX
76561198114847183,MX
76561198190703379,MX
76561198319164040,MX
76561198022878601,MX
76561198026536225,MX
76561198164596449,MX
76561198135501858,MX
76561198080659057,MX
76561198098181194,MX
76561198118829267,MX
76561198128560200,MX
76561198113414999,MX
76561198067640651,MX
76561198139326689,MX
76561198249009510,MX
76561199071297056,MX
76561198149697318,MX
76561198080353567,MX
76561198048816638,MX
76561198045867485,MX
76561198038135216,MX
76561198266957935,MX
76561198284521137,MX
76561198117226819,MX
76561198305532647,MX
76561198016740810,MX
76561198247174736,MX
76561198049503672,MX
76561198027613845,MX
76561198176548370,MX
76561198254061767,MX
76561198187642154,MX
76561197994619635,MX
76561198093536635,MX
76561198071970879,MX
76561198135344342,MX
76561198043963202,MX
76561198024965733,MX
76561198177718449,MX
76561197991547719,MX
76561198034765990,MX
76561198119239723,MX
76561198138005240,MX
76561198256886614,MX
76561198179891478,MX
76561198403363237,MX
76561198053035267,MX
76561198006178421,MX
76561198066586343,MX
76561198055189950,MX
76561198075287131,MX
76561198136757467,MX
76561198152869334,MX
76561198151319880,MX
76561198123494122,MX
76561198130089116,MX
76561198033704478,MX
76561198061913489,MX
76561198071427581,MX
76561198127273447,MX
76561197985867363,MX
76561198258324148,MX
76561198344211659,MX
76561198095565697,MX
76561198263308786,MX
76561198109636163,MX
76561198124795561,MX
76561198093249996,MX
76561198071230830,MX
76561198121336633,MX
76561198321552955,MX
76561198137520930,MX
76561198091959655,MX
76561198283746015,MX
76561197995566144,MX
76561198334300177,MX
76561198191324771,MX
76561198263078981,MX
76561198292507671,MX
76561197999819301,MX
76561198119218852,MX
76561198337467767,MX
76561198104368873,MX
76561198105509820,MX
76561198177356823,MX
76561198355985650,MX
76561198116825944,MX
76561198267041810,MX
76561198075982060,MX
76561198027634538,MX
76561198259549838,MX
76561198083213283,MX
76561198145906187,MX
76561198192875777,MX
76561198273203726,MX
76561198313368826,MX
76561198062342639,MX
76561198167921011,MX
76561198041550834,MX
76561198132182637,MX
76561198286141799,MX
76561198065815978,MX
76561198314781629,MX
76561198238021936,MX
76561198158276134,MX
76561198257597186,MX
76561198144135135,MX
76561198034393038,MX
76561197969234453,MX
76561198384749779,MX
76561198200296997,MX
76561198191379746,MX
76561198288876653,MX
76561198120448400,MX
76561198027327670,MX
76561198036488558,MX
76561198045711148,MX
76561198312550684,MX
76561198145040430,MX
76561198014749514,MX
76561198062735297,MX
76561198086802154,MX
76561198139154609,MX
76561198139730452,MX
76561198290962527,MX
76561197996069336,MX
76561198001390921,MX
76561198175894754,MX
76561198042775435,MX
76561198308400644,MX
76561198202906987,MX
76561198079390934,MX
76561198022187881,MX
76561198172428143,MX
76561198189636435,MX
76561197993812102,MX
76561199100648526,MX
76561198044598443,MX
76561198000545375,MX
76561198183317542,MX
76561198263143418,MX
76561198259345005,MX
76561198327435137,MX
76561198124187440,MX
76561198034617281,MX
76561198306434334,MX
76561198012304945,MX
76561198113690598,MX
76561198015359705,MX
76561198067389454,MX
76561198070070253,MX
76561198081793759,MX
76561198167239734,MX
76561198051747639,MX
76561198121800966,MX
76561198097723722,MX
76561198311069001,MX
76561198092006210,MX
76561198273100153,MX
76561198267907776,MX
76561198305824094,MX
76561198274069116,MX
76561198183854523,MX
76561198867292368,MX
76561198047290150,MX
76561198010233672,MX
76561198006442409,MX
76561198203402337,MX
76561198169587671,MX
76561198003804651,MX
76561198300291288,MX
76561198358580308,MX
76561198116212857,MX
76561198082726971,MX
76561198149191371,MX
76561198087100798,MX
76561198072899714,MX
76561198082589072,MX
76561198083530306,MX
76561198355155279,MX
76561197994195867,MX
76561198006630954,NI
76561198105025498,NI
76561198374838220,NI
76561198182465462,NI
76561198246458230,NI
76561198269300686,NI
76561198368902544,NI
76561198113664420,NI
76561197961143236,NI
76561198825805555,NI
76561198020572080,NI
76561198151874244,NI
76561198248596532,NI
76561198106827832,NI
76561198125815750,NI
76561198253672972,NI
76561198988197296,NI
76561198150311199,NI
76561198376268599,NI
76561198092996056,NI
76561198115876475,NI
76561198290871348,NI
76561198159551108,NI
76561198010577274,NI
76561198267667877,NI
76561198085422055,NI
76561198156024360,NI
76561198135728187,NI
76561198076343724,NI
76561198062080163,NI
76561198885869008,NI
76561198254550499,NI
76561198145750528,NI
76561198180416042,NI
76561198101148032,NI
76561198218144037,NI
76561198276598607,NI
76561198116445118,NI
76561198234570228,NI
76561198047202533,NI
76561198356676161,NI
76561198129362445,NI
76561198382335889,NI
76561198982454604,NI
76561197975301897,NI
76561199082101388,NI
